temp1,temp2,temp3,humidity1,humidity2,humidity3,light,Blower,Mister
38,42.2,41.9,50.6,38,35,16371.2,1,1
37.8,41.8,41.6,51.7,38,35,7907.08,1,1
37.6,41.5,41.3,52.8,38,36,6268.75,1,1
37.5,40.9,40.8,53.2,38,36,6073.33,1,1
37.3,40.5,40.2,51.9,38,37,6285,1,1
37.2,39.9,39.7,51.8,40,37,6963.33,1,1
37,39.6,39.3,52,41,38,15210.4,1,1
37.1,39.4,39.1,52.4,41,38,25055.8,1,1
37.1,39.6,39.4,52.1,41,38,25053.7,1,1
37.1,39.7,39.5,52.6,40,38,25192.1,1,1
37.2,40.2,39.8,52,39,37,25465.4,1,1
37.2,40.4,40,52,39,37,25504.2,1,1
37.3,40.6,40.2,52.3,39,37,25580,1,1
37.4,40.8,40.3,52.3,38,37,25463.7,1,1
37.5,41.3,40.6,52.1,39,37,25349.2,1,1
37.5,41.5,40.8,53.2,38,36,25166.7,1,1
37.6,41.7,40.9,53.2,39,37,25103.7,1,1
37.8,41.8,41.1,52.2,38,37,25340.8,1,1
37.9,42.1,41.2,51.8,37,37,25320,1,1
38.1,42.2,41.3,50.6,38,36,25563.3,1,1
38.2,42.3,41.5,50.8,38,36,25223.7,1,1
38.4,42.5,41.7,51.8,38,36,25287.9,1,1
38.4,42.6,41.8,50.7,37,35,25254.2,1,1
38.6,42.9,42.1,50.2,37,35,25243.7,1,1
38.7,42.9,42.2,50.4,36,35,25230.4,1,1
38.8,43.1,42.5,50.6,38,35,25250,1,1
38.8,43.3,42.5,50.6,37,34,25151.7,1,1
38.9,43.3,42.6,51,37,34,25057.5,1,1
39.8,43.6,43.3,48.3,35,32,27306.2,1,1
39.7,43.7,43.3,47.2,35,32,24126.7,1,1
39.7,43.6,43.2,45.6,34,32,24213.3,1,1
39.5,43.5,43.2,45.9,34,32,24355.4,1,1
39.3,43.3,43.2,45.6,35,32,24317.9,1,1
39.2,43.1,43.2,46.8,36,32,24419.2,1,1
39.2,43.1,43.2,48.3,36,32,24555.4,1,1
39.3,42.9,43.2,48.2,35,32,24594.2,1,1
39.4,43.2,43.3,49.4,36,32,24504.6,1,1
39.3,43.3,43.4,49,36,32,24397.9,1,1
39.4,43.5,43.3,48.2,36,32,24363.3,1,1
39.4,43.5,43.3,48.6,36,32,24242.9,1,1
39.5,43.7,43.4,47.6,36,32,24181.7,1,1
39.6,43.8,43.3,48.6,36,32,24119.6,1,1
39.7,43.8,43.3,49,36,32,24068.3,1,1
39.8,44,43.4,47.9,37,33,24037.9,1,1
39.9,44.1,43.4,47.1,36,33,23963.3,1,1
40,44.1,43.5,47.8,35,33,24200.4,1,1
40.1,44.2,43.6,46.2,35,32,24602.9,1,1
39.9,44.3,43.5,46,34,32,19164.2,1,1
40,44.1,43.4,44,33,30,16068.7,1,1
39.7,43.8,43.1,44,32,31,14237.9,1,1
39.6,43.5,42.7,45.3,33,31,23068.8,1,1
39.6,43.3,42.9,46,34,31,23541.7,1,1
39.6,43.2,42.9,46.5,35,31,23435.8,1,1
39.5,43.2,42.9,46.5,35,32,23265.8,1,1
39.5,43.2,43,47,35,32,23129.6,1,1
39.5,43.3,43.1,47.1,35,32,22895,1,1
39.6,43.4,43.1,47.6,35,32,22664.2,1,1
39.7,43.5,43.2,47.9,35,31,22956.2,1,1
39.7,43.6,43.3,47.4,35,32,22910.4,1,1
39.9,43.7,43.5,46.7,35,32,23485.8,1,1
39.9,43.8,43.4,48.2,35,31,23445.8,1,1
40,44,43.6,48.1,35,31,23238.8,1,1
40,44.1,43.7,46.5,35,31,23435,1,1
40.1,44.1,43.7,45.2,34,30,23072.9,1,1
40.1,43.9,43.5,45.2,33,30,22482.1,1,1
40.1,43.8,43.3,46.2,34,31,22380.4,1,1
40,43.7,43.2,45.7,33,31,22927.9,1,1
40.1,43.6,43.2,45.5,34,31,23035.8,1,1
40.1,43.5,43.1,45.7,34,31,22986.7,1,1
39.9,43.4,43.1,45.6,34,31,22050.8,1,1
40,43.5,43,46.5,35,32,22049.2,1,1
40,43.5,42.9,47.3,35,31,22087.1,1,1
40,43.4,42.8,46.7,35,31,22451.2,1,1
40,43.5,42.8,46.6,35,32,22462.1,1,1
40.1,43.7,42.8,48.3,36,33,22495.8,1,1
40.2,43.7,42.9,47.1,36,32,22388.3,1,1
40.2,43.8,42.9,46.4,34,32,22415,1,1
40.1,43.6,42.9,45.4,34,32,21530,1,1
40,43.6,43,45,34,32,22474.2,1,1
40,43.6,43.1,44.8,34,32,22530.4,1,1
40,43.5,43.1,44.9,34,32,22944.6,1,1
40.1,43.6,43.1,45.1,33,31,23182.1,1,1
40.1,43.7,43.1,45.7,34,31,23516.7,1,1
40.2,43.8,43.2,45.9,34,31,23622.1,1,1
40.2,43.9,43.4,45.7,34,31,23895,1,1
40.3,44,43.4,45.7,35,31,24035.4,1,1
40.4,44.1,43.4,44.1,33,30,24428.3,1,1
40.3,44.1,43.5,44,33,29,24421.2,1,1
40.3,44.1,43.5,44.6,33,30,24330.8,1,1
40.4,44.3,43.5,45.1,34,30,24440,1,1
40.4,44.3,43.6,46.5,34,30,16028.3,1,1
40.3,44.1,43.5,45.4,35,31,22130,1,1
40.5,44,43.5,46.6,34,31,24245.4,1,1
40.5,44.1,43.6,46.1,34,31,24684.6,1,1
40.5,44.3,43.6,45.5,35,31,24830.4,1,1
40.5,44.3,43.6,45,34,31,14307.5,1,1
40.4,44,43.4,45,35,31,11960.8,1,1
40.6,44,43.4,45.6,35,31,24550.4,1,1
40.6,44.1,43.7,46.6,35,31,23941.7,1,1
40.7,44.3,43.6,44.2,34,30,18396.2,1,1
40.6,44.1,43.5,43.8,34,31,22912.9,1,1
40.6,44.1,43.6,44.1,34,31,14195.4,1,1
40.5,44.1,43.4,43.8,33,30,15751.2,1,1
40.5,43.9,43.2,45.2,33,31,7335.83,1,1
40.5,43.7,43.2,44.8,34,32,23960,1,1
40.6,43.8,43.3,45.7,34,32,23828.3,1,1
40.6,43.9,43.3,44.8,34,31,23981.7,1,1
40.6,44,43.4,45.8,35,31,24018.3,1,1
40.6,44.1,43.5,42.5,32,30,23498.8,1,1
40.5,44.1,43.5,42.4,33,30,23509.6,1,1
40.5,44.3,43.6,43.6,34,30,23509.2,1,1
40.5,44.3,43.7,44.5,34,30,23642.5,1,1
40.5,44.3,43.9,44.6,33,30,23680.8,1,1
40.5,44.5,43.9,44.2,33,29,23667.1,1,1
40.5,44.4,43.9,44.5,32,29,23676.2,1,1
40.5,44.4,44,44,32,29,23725,1,1
40.5,44.6,44,44.7,32,29,23702.1,1,1
40.6,44.6,44,45.7,32,29,23814.2,1,1
40.6,44.5,44.1,45.2,32,29,23540.4,1,1
40.7,44.5,43.9,44.4,33,28,23525.8,1,1
40.7,44.4,43.9,44.8,33,28,23390,1,1
40.7,44.5,43.9,45.1,33,29,23275,1,1
40.7,44.4,43.9,45.8,33,29,23003.8,1,1
40.7,44.5,43.7,44.7,33,30,22789.2,1,1
40.7,44.4,43.7,45.2,34,30,22597.1,1,1
40.8,44.5,43.8,46.1,35,30,22383.8,1,1
40.8,44.4,43.7,44.8,34,31,22160.8,1,1
40.9,44.5,43.7,44.7,33,31,21995.4,1,1
41,44.6,43.8,45.4,34,30,21892.9,1,1
41,44.7,43.8,45.3,34,30,21884.6,1,1
41,44.6,43.8,44,33,30,21595.8,1,1
41,44.4,43.9,43.8,32,29,21692.5,1,1
40.9,44.1,43.8,42.8,32,28,22005.8,1,1
40.8,44,43.6,43.2,31,28,12427.5,1,1
40.6,43.6,43.4,42.1,32,29,21402.9,1,1
40.5,43.5,43.1,43.2,32,30,20227.9,1,1
40.5,43.4,43.1,42.9,33,30,21003.3,1,1
40.3,43.3,43,44.6,33,30,13932.5,1,1
40.2,43.2,42.8,44.8,33,29,21044.6,1,1
40.2,42.9,42.8,43.1,32,28,21036.2,1,1
40,42.7,42.7,43.5,32,29,21340.4,1,1
39.7,42.2,42.5,43.2,33,29,21162.9,1,1
39.5,41.8,42.2,43.7,34,29,19590.4,1,1
39.1,41.6,41.9,44.8,34,30,12877.5,1,1
38.9,41.3,41.4,45.1,35,31,8305,1,1
38.6,40.4,40.8,44.3,35,31,6185.42,1,1
38.3,39.6,40.1,45.5,37,33,7991.25,1,1
38,39.4,39.7,45.8,36,33,10760.4,1,1
38,39.2,39.7,46.3,37,34,20747.5,1,1
37.9,39.3,39.8,47.2,37,34,20572.9,1,1
37.8,39.5,39.8,47.4,37,34,6842.92,1,1
37.6,39.3,39.6,47.1,37,34,6457.08,1,1
37.5,39.2,39.3,48.1,38,35,6326.25,1,1
37.4,39.1,39,48.4,38,36,6278.33,1,1
37.3,38.9,38.8,49.8,39,36,6340.83,1,1
37.2,38.6,38.6,50.5,39,35,6535,1,1
37,38.5,38.4,50,40,36,9802.92,1,1
37.2,38.6,38.5,51.1,40,36,19952.9,1,1
37.2,38.7,38.7,50.7,40,36,20158.8,1,1
37.2,38.9,39,50.5,39,36,20295.8,1,1
37.3,39.2,39.1,51.1,40,37,20982.9,1,1
37.3,39.5,39.4,49.9,38,36,18748.3,1,1
37.2,39.6,39.5,50.3,39,36,11279.6,1,1
37.3,39.6,39.5,50.2,38,36,19447.1,1,1
37.2,39.7,39.5,50.4,38,36,9075,1,1
37.2,39.7,39.4,49.3,38,35,8285.83,1,1
37.1,39.6,39.2,49,38,37,8664.58,1,1
37.1,39.5,39,50.6,39,37,9366.25,1,1
37.1,39.4,38.9,51.1,39,35,7979.58,1,1
37,39.1,38.8,50.8,40,36,8013.75,1,1
36.9,39.1,38.7,51.1,40,36,8515,1,1
36.9,39.1,38.5,50.3,40,36,8937.08,1,1
36.9,38.9,38.4,50.7,39,36,16097.1,1,1
36.9,39.1,38.5,51.7,40,36,11071.2,1,1
37,39.2,38.6,50.5,40,36,19368.8,1,1
37.1,39.4,39,50.1,39,37,20352.5,1,1
37.2,39.7,39.2,49.8,38,37,19747.5,1,1
37.3,39.9,39.6,51.6,38,36,20254.6,1,1
37.4,40.3,39.8,51.4,38,36,20063.3,1,1
37.6,40.6,40,49.1,37,36,20055.4,1,1
37.7,40.8,40.2,48.1,36,34,19655.8,1,1
37.8,41.1,40.5,48.7,37,33,19368.3,1,1
37.9,41.3,40.5,49.4,37,34,19454.2,1,1
38,41.3,40.7,49.2,37,33,19615.4,1,1
38,41.6,41,49.5,37,34,18873.3,1,1
38.2,41.7,41,49.3,38,34,18143.3,1,1
38.3,41.8,41.3,49.4,37,34,17906.2,1,1
38.4,42.1,41.4,47.5,37,34,17202.5,1,1
38.4,42.2,41.5,47.4,35,33,16780.4,1,1
38.5,42.3,41.5,48.2,35,33,15853.7,1,1
38.5,42.2,41.5,48.1,36,33,14325.8,1,1
38.6,42.1,41.5,49.1,36,33,14113.3,1,1
38.6,42.1,41.5,49,37,34,13857.9,1,1
38.5,41.8,41.4,48.5,36,34,13512.5,1,1
38.5,41.6,41.2,47.8,37,34,12412.1,1,1
38.4,41.4,41.2,47.7,37,33,11796.7,1,1
38.3,41.1,40.9,47.6,37,33,12045.4,1,1
38,40.8,40.2,46.8,36,33,8807.08,1,1
37.8,40.2,39.7,47.3,37,35,6815,1,1
37.6,39.8,39.2,49.2,37,36,5892.5,1,1
37.5,39.6,39,49.7,38,37,5740.83,1,1
37.3,39.3,38.7,49.9,39,35,5653.33,1,1
37.2,39.1,38.5,50.5,40,36,5780,1,1
37.1,38.8,38.3,48.8,39,36,6028.75,1,1
36.9,38.6,38,50.3,39,36,6459.58,1,1
36.8,38.4,37.9,50.7,40,36,6427.5,1,1
36.7,38.2,37.7,51.5,41,37,6473.33,1,1
36.6,38.1,37.6,52.8,41,38,6711.25,1,1
36.5,38,37.5,52.4,42,39,6935,1,1
36.3,37.8,37.4,51.8,41,39,6979.17,1,1
36.2,37.7,37.1,52.2,42,39,7004.58,1,1
36.2,37.5,37.1,52.9,42,40,7103.33,1,1
36,37.4,36.9,51.8,43,39,7555,1,1
36,37.3,36.9,51.8,43,40,7557.92,1,1
35.8,37.3,36.7,52.3,43,41,8342.92,1,1
35.9,37.4,36.8,53.6,43,41,15542.9,1,1
36,37.8,37.2,52.8,42,40,17782.5,1,1
36.1,38.2,37.7,53.6,42,39,18415,1,1
36.3,38.6,38,53.8,42,39,18658.3,1,1
36.2,38.8,38.1,52.3,40,39,10432.1,1,1
36.3,38.7,38.1,52.2,41,39,10830.8,1,1
36.4,38.8,38.4,53.9,41,38,18822.1,1,1
36.6,39.1,38.7,52.4,41,37,18474.2,1,1
36.8,39.6,39,53,40,38,17932.9,1,1
36.9,39.8,39.1,53.4,39,37,17979.6,1,1
37.1,40.1,39.6,52.4,39,36,17919.6,1,1
37.3,40.4,39.8,51.6,38,37,17950.8,1,1
37.5,40.6,40.1,50.4,37,36,17865,1,1
37.5,40.8,40.2,50.1,36,35,17960,1,1
37.7,41.1,40.6,51.2,38,35,17186.2,1,1
37.7,41.1,40.7,49.8,37,34,17182.1,1,1
37.8,41.5,41,48.7,38,35,17207.1,1,1
37.8,41.6,41,50.2,37,34,17062.9,1,1
37.9,41.7,41.2,49.6,38,34,17156.7,1,1
38.1,41.8,41.3,48.7,37,34,17004.2,1,1
38.1,41.9,41.3,48.6,37,33,16835.8,1,1
38.2,42,41.4,49.3,36,33,16314.6,1,1
38.2,42.1,41.5,48,35,32,16021.7,1,1
38.1,41.8,41.3,48.3,36,33,15626.7,1,1
38.1,41.9,41.1,48.7,36,34,15127.9,1,1
38.2,42,41.1,49.3,36,34,14591.7,1,1
38.2,41.8,41.1,47.8,36,34,14466.7,1,1
38.2,41.9,41.1,48.4,36,34,14391.7,1,1
38.3,41.8,41.2,49.1,36,34,14006.2,1,1
38.3,41.9,41.2,48.9,36,34,13757.1,1,1
38.4,42,41.3,48.5,36,34,13821.2,1,1
38.5,42,41.1,49.4,36,34,13996.7,1,1
38.5,42,41.3,48.9,37,34,13663.7,1,1
38.5,42.1,41.3,47.8,36,34,13409.2,1,1
38.5,42.1,41.4,48.7,36,33,13471.7,1,1
38.6,42.2,41.4,48.4,36,33,13355,1,1
38.6,42.2,41.5,48.7,36,33,12692.1,1,1
38.6,42.2,41.5,47.6,36,34,12240.8,1,1
38.6,42.2,41.5,48.5,36,34,12947.1,1,1
38.6,42.2,41.6,48.8,36,34,13060,1,1
38.6,42.2,41.5,48.3,36,33,13115,1,1
38.6,42.1,41.5,48.9,36,33,13211.7,1,1
38.6,42.1,41.4,49,36,33,13560.8,1,1
38.6,42.1,41.3,48.2,36,33,13492.9,1,1
38.6,41.9,41.2,47.4,36,34,13547.5,1,1
38.6,41.7,41,47.9,37,34,13533.7,1,1
38.6,41.7,40.9,47.3,37,34,13424.6,1,1
38.4,41.5,40.8,47.4,37,34,13478.3,1,1
38.3,41.3,40.9,48.5,37,34,12866.2,1,1
38.1,40.9,40.6,48.3,37,34,4342.92,1,1
37.9,40.5,40.1,49.4,37,35,4216.67,1,1
37.7,39.9,39.6,48.4,37,35,4430.42,1,1
37.4,39.4,39.2,47.5,38,37,5152.5,1,1
37.2,38.9,38.8,48.8,39,36,7911.67,1,1
37.2,38.9,38.8,49.7,40,36,13915,1,1
37.2,39.1,38.8,49.7,41,36,13605,1,1
37.3,39.2,39,50.1,40,36,13711.7,1,1
37.3,39.3,39.2,50.6,39,37,13793.7,1,1
37.4,39.6,39.3,49.7,38,37,13745.8,1,1
37.3,39.8,39.5,50.1,38,36,13477.5,1,1
37.4,39.9,39.6,48.9,38,36,13438.3,1,1
37.4,40,39.8,49.5,37,36,13662.9,1,1
37.5,40.2,39.9,49.6,37,35,13993.3,1,1
37.6,40.3,40.1,50,36,35,14096.7,1,1
37.7,40.6,40.2,50,37,35,14165,1,1
37.8,40.8,40.3,48.5,37,34,14229.2,1,1
37.8,40.8,40.6,49.8,37,34,14034.2,1,1
37.9,40.9,40.7,49.2,37,34,14139.2,1,1
38.1,40.9,40.7,48.4,37,34,14205.4,1,1
38.1,40.9,40.8,49.2,37,33,14266.7,1,1
38.2,41.1,40.8,49.7,38,33,14311.7,1,1
38.3,41.3,41.1,48.9,38,34,14343.3,1,1
38.4,41.4,41,48.8,38,34,14461.2,1,1
38.5,41.6,41.2,47.6,37,34,14552.1,1,1
38.5,41.6,41.1,47.1,37,34,14478.3,1,1
38.6,41.7,41.4,47.6,37,34,14570.4,1,1
38.8,42,41.5,48.2,36,33,14407.5,1,1
38.7,41.7,41.3,45.7,35,32,14371.7,1,1
38.6,41.4,41.1,46.6,36,34,14366.7,1,1
38.6,41.4,41,47.9,37,34,14321.7,1,1
38.6,41.4,41,47.5,37,34,14275,1,1
38.7,41.5,41.1,47.6,37,34,14161.2,1,1
38.8,41.5,41.2,48.6,37,34,14002.5,1,1
38.9,41.7,41.2,47.3,37,34,13947.9,1,1
38.9,41.8,41.4,49,37,34,13933.3,1,1
39,41.9,41.4,49.2,37,34,13877.5,1,1
39,41.8,41.6,47.6,37,34,13825,1,1
39.1,42.1,41.6,48,36,33,13745.8,1,1
39.2,42.2,41.8,48.7,36,33,13773.3,1,1
39.3,42.2,41.9,47.6,36,33,13706.7,1,1
39.4,42.4,41.9,46.4,35,32,13749.2,1,1
39.4,42.5,42,46.4,34,32,13702.9,1,1
39.5,42.6,42.1,46.7,34,33,13767.5,1,1
39.6,42.7,42.3,46.6,35,32,13839.6,1,1
39.6,42.7,42.3,46.8,34,31,13321.7,1,1
39.6,42.8,42.2,46.7,34,32,13737.5,1,1
39.5,42.7,42.1,45.3,34,31,13480.8,1,1
39.4,42.5,42,45.6,35,32,13616.7,1,1
39.4,42.5,41.9,46,35,32,13806.7,1,1
39.4,42.4,42,47.2,35,32,13799.2,1,1
39.5,42.5,42,46.7,35,33,13961.2,1,1
39.5,42.7,42.1,47.2,35,32,14075.8,1,1
39.6,42.7,42.3,46.8,35,32,14306.7,1,1
39.6,42.9,42.3,47.1,34,32,14421.7,1,1
39.7,43.1,42.2,45.8,35,32,14411.2,1,1
39.7,43.2,42.6,46.2,35,31,14471.7,1,1
39.9,43.2,42.7,46.1,35,31,14440.8,1,1
39.9,43.4,42.8,45.6,35,31,14385.4,1,1
40,43.6,43,46.5,35,32,14286.7,1,1
40.1,43.7,43.1,46.2,34,32,14326.2,1,1
40.2,43.8,43.1,46.2,34,31,14201.2,1,1
40.3,43.9,43.2,45.6,33,31,13690.4,1,1
40.3,43.9,43.2,45,33,31,14090.8,1,1
40.3,43.9,43.3,44.4,33,30,14141.7,1,1
40.2,43.9,43.4,44.4,32,30,14137.9,1,1
40.1,43.8,43.5,44,32,30,14323.3,1,1
40,43.8,43.5,45.1,33,29,10230.8,1,1
39.7,43.3,43.1,44.4,33,30,8841.25,1,1
39.6,43.1,42.9,45.2,34,30,14097.1,1,1
39.6,42.9,42.9,45.2,33,30,13906.7,1,1
39.6,43.1,42.9,45.7,34,30,12631.7,1,1
39.6,42.9,42.8,45.4,34,30,7750.42,1,1
39.4,42.5,42.5,46.4,34,31,6207.5,1,1
39.4,42.4,42.2,46.1,35,31,9655,1,1
39.4,42.2,41.9,46.7,35,32,10133.3,1,1
39.3,42,41.8,46.8,35,32,13262.1,1,1
39.4,42.1,41.9,46.5,35,32,13387.5,1,1
39.3,42.2,42,47.3,36,32,13270.8,1,1
39.3,42.2,42,46.7,36,32,13315.8,1,1
39.4,42.3,42.1,46.9,35,32,13272.5,1,1
39.4,42.4,42.2,47.7,35,32,13310.8,1,1
39.4,42.5,42.2,47.3,35,32,13500.4,1,1
39.5,42.6,42.2,47.9,35,32,13710.4,1,1
39.5,42.8,42.3,48.1,35,32,13771.2,1,1
39.5,42.9,42.5,47.9,35,32,13751.2,1,1
39.6,43.2,42.7,47.3,36,32,13753.7,1,1
39.7,43.3,42.8,47.5,35,32,14007.5,1,1
39.8,43.3,43,48,35,32,13933.7,1,1
39.9,43.5,43.1,47,35,32,14185.8,1,1
40,43.6,43.1,47.1,35,32,14516.2,1,1
40.2,43.8,43.3,47.1,35,31,14516.2,1,1
40.3,43.9,43.4,47.1,34,31,9534.17,1,1
40.2,43.8,43.3,47.8,34,31,8954.58,1,1
40.2,43.7,43.2,47,35,32,10780.8,1,1
40.3,43.7,43.2,46.2,35,32,13732.9,1,1
40.3,43.6,43.3,47.5,35,32,13868.7,1,1
40.3,43.7,43.3,46.4,34,31,13946.2,1,1
40.1,43.4,43.1,45.6,35,31,7197.08,1,1
39.9,42.9,42.8,46.3,34,30,7008.75,1,1
39.6,42.3,42.3,46.6,34,31,6658.75,1,1
39.4,42,41.9,46.4,35,32,7387.5,1,1
39.4,41.7,41.6,47.1,36,33,7797.08,1,1
39.2,41.4,41.3,46.8,38,33,8178.33,1,1
39.3,41.3,41.2,47.8,38,34,13736.7,1,1
39.3,41.4,41.2,47.4,38,34,13780.4,1,1
39.3,41.6,41.3,47.7,37,34,13785,1,1
39.3,41.7,41.3,48.1,38,34,13752.1,1,1
39.3,41.9,41.5,48.1,37,34,13889.2,1,1
39.3,42.1,41.7,47.8,37,34,13818.3,1,1
39.4,42.2,41.8,46.5,36,33,13719.6,1,1
39.4,42.4,41.9,46.8,36,33,13943.3,1,1
39.4,42.5,42,47.3,35,32,12627.9,1,1
39.5,42.5,42.3,46.7,35,32,13831.2,1,1
39.5,42.3,42.1,47.2,35,31,13768.7,1,1
39.3,42.1,41.9,47.3,36,32,8076.67,1,1
39.2,41.8,41.8,47.7,37,32,8631.25,1,1
39.1,41.6,41.7,47.3,37,33,10841.7,1,1
38.9,41.4,41.3,46.9,37,34,7998.75,1,1
38.9,41.3,41.3,47,38,34,11310.8,1,1
38.9,41.3,41.1,47.5,37,34,10698.8,1,1
39,41.4,41.2,47.8,37,34,12360.4,1,1
39.1,41.6,41.3,47.5,37,34,12797.9,1,1
39.2,41.7,41.5,47.8,36,34,12872.9,1,1
39.3,42,41.6,48,36,33,12895,1,1
39.3,42.2,41.7,47.8,36,33,13189.2,1,1
39.4,42.4,41.9,48.3,37,33,13574.2,1,1
39.5,42.6,42.1,48.1,36,33,13835.4,1,1
39.5,42.8,42.1,47.8,35,33,13963.7,1,1
39.5,42.8,42.2,47.9,35,32,14028.3,1,1
39.6,43.1,42.6,47.7,36,32,14015.8,1,1
39.6,42.9,42.7,46.4,34,31,13500,1,1
39.6,43.1,42.7,46.2,35,31,12890,1,1
39.6,43.2,42.8,47,35,31,12527.5,1,1
39.7,43.3,42.8,47.2,34,30,12067.5,1,1
39.5,43.1,42.7,44.7,33,31,10737.1,1,1
39.4,42.8,42.5,44.5,33,31,10707.1,1,1
39.2,42.6,42.2,45.3,33,30,6894.58,1,1
39.2,42.4,42.1,45.5,34,31,8226.25,1,1
39,42.1,41.8,45.4,35,31,8204.58,1,1
38.9,41.8,41.4,46.2,35,33,5272.5,1,1
38.7,41.5,41.3,47.8,37,33,4505,1,1
38.6,41.1,40.8,46.9,38,33,4318.75,1,1
38.5,40.7,40.5,48.2,37,34,4329.17,1,1
38.3,40.5,40.2,49.2,36,35,4504.17,1,1
38.1,40,39.8,48.4,37,36,4815,1,1
38,39.7,39.5,49.3,38,36,10586.2,1,1
37.9,39.6,39.3,48.6,38,36,10606.7,1,1
37.9,39.6,39.4,48.8,38,36,10962.9,1,1
37.8,39.5,39.4,49.5,39,36,10805.4,1,1
37.8,39.6,39.4,49.2,39,36,11238.3,1,1
37.9,39.6,39.3,50.3,39,37,11299.2,1,1
37.9,39.7,39.4,50.1,38,37,6791.25,1,1
37.8,39.8,39.3,50.4,38,37,10070.4,1,1
37.8,39.8,39.3,50.6,39,37,7399.17,1,1
37.8,39.8,39.2,51,38,37,5716.67,1,1
37.7,39.6,39.1,50.8,39,36,5370,1,1
37.6,39.4,38.9,50.6,39,36,5140,1,1
37.5,39.2,38.7,50.5,40,36,5139.17,1,1
37.4,39.1,38.6,50.5,40,37,5185,1,1
37.3,38.7,38.4,50.4,40,37,5317.92,1,1
37.2,38.6,38.3,50.5,40,38,5741.25,1,1
37,38.4,38.1,51.5,41,39,5875.83,1,1
37,38.3,38,51,41,39,7485.83,1,1
36.9,38.2,38,50.7,41,39,6793.75,1,1
36.9,38.2,38,51.5,42,39,9098.75,1,1
36.9,38.4,38,52,42,39,9449.58,1,1
36.9,38.5,38.1,51.4,41,39,9474.17,1,1
36.8,38.6,38.2,51,40,38,9605.42,1,1
36.8,38.6,38.1,51,40,37,9165.83,1,1
36.7,38.5,38,51.2,40,37,9078.33,1,1
36.6,38.3,38,49.6,39,37,8785.42,1,1
36.5,38.1,38,50.8,40,36,8977.08,1,1
36.5,38.1,38,50.2,40,37,8979.17,1,1
36.5,38.1,38,51.7,40,37,9481.25,1,1
36.6,38.3,37.9,50.6,40,36,9440,1,1
36.6,38.3,37.9,51.7,40,36,9949.17,1,1
36.6,38.6,38,50.5,39,37,10302.5,1,1
36.8,38.7,38.3,51.1,39,37,10106.7,1,1
36.9,38.9,38.4,50.9,39,36,10136.2,1,1
37,39.1,38.5,51.8,39,36,9866.67,1,1
37.1,39.2,38.6,52.2,39,36,10198.3,1,1
37.2,39.4,38.7,51.4,39,36,7392.92,1,1
37,39.2,38.5,51.2,40,36,5597.92,1,1
36.9,39.1,38.3,52,40,37,5473.75,1,1
36.8,38.7,38.1,51.5,40,38,5533.33,1,1
36.7,38.6,38,51.1,40,38,7288.75,1,1
36.8,38.6,38,52.4,40,38,9377.5,1,1
36.8,38.6,38.1,51.3,40,38,9190,1,1
36.8,38.6,38.1,51.7,40,38,10328.3,1,1
36.8,38.8,38.2,52.1,40,38,10342.9,1,1
36.9,39.1,38.4,51.8,40,37,10116.2,1,1
37,39.1,38.4,50.6,40,37,10571.7,1,1
37.1,39.3,38.5,50.5,40,37,10995.4,1,1
37.1,39.6,38.7,50.1,39,37,11167.1,1,1
37.1,39.8,38.9,50.6,38,36,8986.25,1,1
37.2,39.9,39,50.5,39,37,11151.2,1,1
37.3,39.9,39.1,51,38,36,11041.2,1,1
37.4,40.2,39.4,50.8,37,37,10856.7,1,1
37.6,40.5,39.5,50.7,37,37,10705.8,1,1
37.7,40.7,39.9,50.4,37,36,11000.4,1,1
37.8,40.9,40.1,50.7,36,36,10980,1,1
37.9,41.1,40.2,48.6,38,35,10932.9,1,1
38,41.4,40.5,48.7,37,35,10783.8,1,1
38.1,41.5,40.7,48.4,37,34,10579.2,1,1
38.1,41.5,40.7,49.5,37,34,10454.2,1,1
38.2,41.6,40.8,48.4,36,33,10417.9,1,1
38.2,41.5,40.7,48.3,37,34,10342.5,1,1
38.3,41.5,40.7,48.3,37,34,9865.83,1,1
38.3,41.5,40.7,48.8,37,34,9864.17,1,1
38.4,41.4,40.7,48.9,37,34,9702.5,1,1
38.5,41.6,40.7,49,37,34,9344.17,1,1
38.5,41.6,40.9,48.3,37,34,9126.67,1,1
38.4,41.4,40.7,47.8,37,34,9067.08,1,1
38.4,41.3,40.7,48,37,35,8233.33,1,1
38.3,41.3,40.7,48.9,38,34,8765.83,1,1
38.3,41.3,40.5,48.2,37,35,8739.17,1,1
38.2,41.1,40.5,47.8,37,34,8397.92,1,1
38.2,41.1,40.5,48,37,34,8687.08,1,1
38.2,40.9,40.3,47.5,37,34,8526.67,1,1
38.1,40.7,40.2,47.3,36,34,8393.75,1,1
37.9,40.7,40.2,48,36,34,8630.42,1,1
37.8,40.6,40.1,49.3,37,34,8486.67,1,1
37.8,40.6,40.1,48.6,37,35,8208.75,1,1
37.8,40.5,40,49.2,37,35,8333.75,1,1
37.8,40.5,40.1,49.6,36,35,8287.92,1,1
37.9,40.6,40,49.7,36,35,8298.75,1,1
37.9,40.6,39.9,49.9,36,35,8297.92,1,1
37.8,40.5,40,49.1,37,36,8381.25,1,1
37.8,40.6,39.9,49.1,37,36,8577.08,1,1
37.8,40.5,39.9,49.1,36,36,8750.83,1,1
